Ind,Garden,Sampled From,#1,,,,,,,,,,,,,,,,,,,,,,
QAc-G-0312,/CBG,,Kessler,99.997,,Magazine,0.003,,Pryor,0,,SL,0,,Porter,0,,48.888,40.848,43.91,45.494,36.336,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0313,/CBG,,SL,95.377,,Kessler,2.718,,Magazine,1.515,,Porter,0.39,,Pryor,0,,39.425,38.835,44.04,37.036,38.582,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0314,/CBG,,Porter,87.05,,SL,9.918,,Kessler,3.031,,Magazine,0,,Pryor,0,,37.323,42.784,43.428,38.266,38.781,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0315,/CBG,,Kessler,96.161,,Porter,3.838,,SL,0,,Magazine,0,,Pryor,0,,41.955,46.721,48.801,46.619,40.557,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0316,/CBG,,Kessler,99.991,,Magazine,0.005,,SL,0.004,,Porter,0,,Pryor,0,,42.75,40.829,46.475,40.959,36.516,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0032,/DBG,"Ozark National Forest, Mt. Magazine State Park",Kessler,92.009,,Magazine,7.98,,SL,0.009,,Pryor,0.002,,Porter,0.001,,40.372,36.502,40.143,39.473,35.44,14, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  QpZAG9 - 1  , PIE125 - 1  
QAc-G-0033,/DBG,"Ouachita National Forest, Porter Mtn area",Magazine,53.481,,Kessler,44.866,,Porter,1.488,,Pryor,0.163,,SL,0.001,,37.337,35.782,38.298,40.489,35.858,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0034,/DBG,"Ouachita National Forest, Porter Mtn area",Kessler,68.481,,Pryor,22.817,,Magazine,6.498,,Porter,2.203,,SL,0.001,,42.345,41.875,41.33,45.529,40.852,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0035,/DBG,"Ouachita National Forest, Porter Mtn area",Pryor,55.853,,Magazine,41.277,,Porter,2.866,,Kessler,0.003,,SL,0,,37.419,36.26,36.129,42.769,40.365,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0036,/DBG,"Ouachita National Forest, Porter Mtn area",Kessler,99.786,,Porter,0.214,,Magazine,0,,Pryor,0,,SL,0,,37.706,40.668,41.004,41.928,35.037,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0037,/DBG,"Ouachita National Forest, Porter Mtn area",Kessler,99.991,,Magazine,0.009,,Porter,0,,Pryor,0,,SL,0,,42.245,40.675,42.872,46.164,36.606,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0038,/DBG,"Ouachita National Forest, Porter Mtn area",Magazine,49.941,,Kessler,37.794,,SL,12.177,,Porter,0.088,,Pryor,0,,38.83,36.077,44.131,36.69,36.198,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0039,/DBG,"Ouachita National Forest, Porter Mtn area",Porter,79.129,,Kessler,16.062,,SL,4.702,,Magazine,0.106,,Pryor,0.001,,38.329,41.202,43.259,39.555,39.022,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0040,/DBG,"Ouachita National Forest, Porter Mtn area",Porter,69.554,,Magazine,30.24,,Kessler,0.158,,SL,0.047,,Pryor,0.001,,40.473,40.835,45.237,43.645,43.116,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0041,/DBG,"Ouachita National Forest, Porter Mtn area",Kessler,99.519,,Magazine,0.463,,Porter,0.018,,SL,0,,Pryor,0,,42.353,40.933,45.803,43.928,38.601,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0042,/DBG,"Ouachita National Forest, Porter Mtn area",Kessler,96.131,,Magazine,3.868,,SL,0,,Porter,0,,Pryor,0,,39.931,34.155,40.874,38.561,32.76,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0043,/DBG,"Ouachita National Forest, Porter Mtn area",Magazine,62.247,,Kessler,37.736,,Porter,0.016,,Pryor,0,,SL,0,,45.451,41.87,47.15,47.849,42.087,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0044,/DBG,"Ouachita National Forest, Porter Mtn area",Magazine,99.807,,Porter,0.137,,Kessler,0.052,,SL,0.002,,Pryor,0.001,,35.364,32.502,37.414,37.243,35.783,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0045,/DBG,"Ouachita National Forest, Porter Mtn area",Kessler,99.978,,Porter,0.011,,Magazine,0.006,,Pryor,0.005,,SL,0,,36.698,36.947,37.013,41.665,32.738,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0046,/DBG,"Ouachita National Forest, Porter Mtn area",Kessler,99.996,,Porter,0.003,,Magazine,0.001,,SL,0,,Pryor,0,,44.376,44.632,48.026,45.901,39.787,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0047,/DBG,"Ouachita National Forest, Porter Mtn area",Pryor,99.852,,Magazine,0.094,,Kessler,0.044,,Porter,0.01,,SL,0,,40.907,39.949,36.921,44.717,40.277,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0048,/DBG,"Ouachita National Forest, Porter Mtn area",Kessler,100,,Magazine,0,,SL,0,,Porter,0,,Pryor,0,,45.516,43.117,48.773,43.566,37.061,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0049,/DBG,"Ouachita National Forest, Pryor Mtn",Kessler,99.294,,Magazine,0.706,,Porter,0,,Pryor,0,,SL,0,,44.461,40.623,44.464,49.374,38.474,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0050,/DBG,"Ouachita National Forest, Pryor Mtn",Kessler,100,,Magazine,0,,Porter,0,,Pryor,0,,SL,0,,44.815,40.984,45.796,49.586,34.881,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0051,/DBG,"Ouachita National Forest, Pryor Mtn",Kessler,99.983,,Pryor,0.017,,Magazine,0,,Porter,0,,SL,0,,47.482,44.059,41.563,51.542,37.787,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0052,/DBG,"Ouachita National Forest, Pryor Mtn",Kessler,98.543,,Magazine,1.178,,Pryor,0.279,,Porter,0,,SL,0,,45.403,39.699,40.324,47.386,37.776,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0053,/DBG,"Ouachita National Forest, Pryor Mtn",Kessler,100,,Magazine,0,,Pryor,0,,Porter,0,,SL,0,,47.592,44.703,47.117,51.309,38.707,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0054,/DBG,"Ouachita National Forest, Pryor Mtn",Kessler,100,,Magazine,0,,SL,0,,Pryor,0,,Porter,0,,53.05,47.594,51.568,51.061,40.136,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0055,/DBG,"Ouachita National Forest, Pryor Mtn",Kessler,99.433,,Magazine,0.567,,Pryor,0,,SL,0,,Porter,0,,45.061,37.641,44.415,44.923,35.398,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0056,/DBG,"Ouachita National Forest, Pryor Mtn",Magazine,99.072,,Kessler,0.927,,Porter,0,,Pryor,0,,SL,0,,43.391,37.221,44.017,47.178,39.25,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0057,/DBG,"Ouachita National Forest, Pryor Mtn",Kessler,99.992,,Magazine,0.008,,Pryor,0,,Porter,0,,SL,0,,46.796,42.027,44.216,50.53,37.929,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0058,/DBG,"Ouachita National Forest, Pryor Mtn",Pryor,99.878,,Kessler,0.122,,Magazine,0,,Porter,0,,SL,0,,40.426,38.878,32.868,45.304,35.782,14, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , FIR043 - 1  
QAc-G-0059,/DBG,"Ouachita National Forest, Pryor Mtn",Kessler,100,,Magazine,0,,Pryor,0,,SL,0,,Porter,0,,50.044,41.428,45.141,45.889,35.022,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0060,/DBG,"Ouachita National Forest, Pryor Mtn",Magazine,94.53,,Porter,4.312,,Kessler,1.148,,Pryor,0.009,,SL,0.001,,34.697,33.356,37.378,38.382,35.272,14, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , FIR043 - 1  
QAc-G-0276,/FGT,"Ozark National Forest, Mt. Magazine State Park",Kessler,100,,Magazine,0,,Porter,0,,Pryor,0,,SL,0,,45.287,44.169,46.502,50.035,35.757,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0279,/FGT,"Ouachita Nat. Forest, Porter Mountain area",Magazine,99.675,,Kessler,0.322,,Porter,0.002,,Pryor,0.001,,SL,0,,37.868,33.264,38.457,47.289,35.755,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0280,/FGT,"Ouachita Nat. Forest, Porter Mountain area",Magazine,100,,Porter,0,,Pryor,0,,Kessler,0,,SL,0,,34.824,29.24,35.601,37.744,35.886,14, 0C11 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 1G13 - 1  
QAc-G-0281,/FGT,"Ouachita Nat. Forest, Pryor Mountain",Kessler,95.241,,Pryor,3.394,,Magazine,1.364,,Porter,0.001,,SL,0,,46.245,42.948,42.552,49.135,41.104,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0018,/HBG,Porter,Kessler,64.543,,Magazine,20.801,,Pryor,14.536,,Porter,0.118,,SL,0.003,,41.842,39.594,39.75,43.425,39.103,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0019,/HBG,Porter,Porter,99.182,,Magazine,0.491,,Kessler,0.269,,Pryor,0.057,,SL,0,,37.369,39.674,40.606,42.894,39.934,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0020,/HBG,Porter,Porter,44.848,,Kessler,36.734,,Magazine,18.38,,SL,0.038,,Pryor,0,,41.352,41.739,47.583,44.421,41.438,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0021,/HBG,Pryor,Kessler,98.654,,Porter,1.345,,Magazine,0.001,,SL,0,,Pryor,0,,34.264,37.584,41.359,39.691,32.399,14, 0C11 - 1  1G13 - 1  G07 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 1F02 - 1  
QAc-G-0022,/HBG,Pryor,Kessler,99.999,,SL,0.001,,Porter,0,,Magazine,0,,Pryor,0,,37.945,41.238,42.01,37.366,32.348,14, 0C11 - 1  1G13 - 1  G07 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 1F02 - 1  
QAc-G-0023,/HBG,Pryor,Kessler,99.959,,Pryor,0.041,,Magazine,0,,Porter,0,,SL,0,,47.097,46.43,38.298,51.302,34.916,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0024,/HBG,Pryor,Kessler,97.62,,Pryor,1.654,,Magazine,0.704,,Porter,0.022,,SL,0,,41.981,40.467,40.097,49.788,38.325,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0016,/HBG,Porter,Magazine,99.994,,Kessler,0.006,,SL,0,,Porter,0,,Pryor,0,,45.982,37.147,46.509,45.83,41.381,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0017,/HBG,Porter,Kessler,99.958,,Porter,0.024,,SL,0.014,,Magazine,0.004,,Pryor,0,,39.09,39.912,40.822,39.329,35.475,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0250,/Meise,,Kessler,96.588,,Porter,2.939,,Magazine,0.472,,Pryor,0.001,,SL,0,,38.762,39.556,42.465,44.105,37.245,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0003,/MBG,,Kessler,99.988,,Magazine,0.012,,Porter,0,,Pryor,0,,SL,0,,37.115,34.579,39.916,44.646,30.665,14, 0C11 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 1G13 - 1  
QAc-G-0004,/MBG,,Kessler,99.231,,Magazine,0.769,,Pryor,0,,Porter,0,,SL,0,,47.273,37.522,45.747,48.614,35.411,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0005,/MBG,,Kessler,99.679,,Pryor,0.294,,Porter,0.023,,Magazine,0.003,,SL,0,,42.133,42.973,41.029,53.614,38.499,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
QAc-G-0006,/MBG,,Magazine,99.962,,Kessler,0.038,,Porter,0,,Pryor,0,,SL,0,,38.578,31.219,41.525,42.217,34.638,14, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , FIR043 - 1  
QAc-G-0283,/Moore,,Kessler,100,,Magazine,0,,SL,0,,Pryor,0,,Porter,0,,44.57,41.525,43.683,42.236,35.789,15, 0C11 - 1  1G13 - 1  G07 - 1  1F02 - 1  FIR031 - 1  GOT009 - 1  POR016 - 1  FIR013 - 1  FIR043 - 1  GOTO40 - 1  PIE039 - 1  FIR53 - 1  FIR048 - 1  PIE125 - 1  QpZAG9 - 1  , 
